frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags,mqtt.msgtype,mqtt.topic,label
1775533283.1907597,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533284.1907427,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533284.1908014,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533285.1936831,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533285.1937664,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533285.193885,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533285.1939223,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533286.1903312,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533286.1904392,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533286.1906807,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533286.1907203,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533287.189567,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533287.189874,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533288.1905544,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533288.1906288,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533288.190699,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533288.1907196,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533289.190988,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533289.191141,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533290.1902547,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533290.19035,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533290.1904542,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533290.19056,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533291.1927357,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533291.1927912,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533291.19287,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533291.1928835,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533292.1894596,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533292.1897235,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533293.1903896,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533293.1904552,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533294.1901288,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533294.1902075,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533294.1902726,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533294.190292,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533294.1903448,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533294.1903644,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533295.1930013,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533295.1931,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533296.193649,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533296.1937177,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533296.8909516,17,18,0.0,0.0,102,0,-1.0,2,1
1775533296.9128432,16,20,0.0,0.0,198,0,-1.0,2,1
1775533296.9156337,17,7,54490.0,80.0,76,1,-1.0,2,1
1775533297.048264,7,20,80.0,54490.0,76,5,-1.0,2,1
1775533297.0484483,17,7,54490.0,80.0,68,3,-1.0,2,1
1775533297.0489366,17,7,54490.0,80.0,156,7,-1.0,2,1
1775533297.182169,7,20,80.0,54490.0,68,4,-1.0,2,1
1775533297.1821735,7,20,80.0,54490.0,253,7,-1.0,2,1
1775533297.1822808,17,7,54490.0,80.0,80,3,-1.0,2,1
1775533297.18245,17,7,54490.0,80.0,68,3,-1.0,2,1
1775533297.1829293,17,7,54490.0,80.0,68,4,-1.0,2,1
1775533297.1891596,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533297.1892085,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533297.1892972,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533297.189319,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533297.591464,17,7,54490.0,80.0,68,4,-1.0,2,1
1775533297.723007,7,20,80.0,54490.0,56,2,-1.0,2,1
1775533298.1897316,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533298.1897924,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533298.189854,14,13,35173.0,1883.0,986,7,3.0,3,1
1775533298.1898675,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533298.688907,12,13,32977.0,1883.0,70,7,12.0,2,1
1775533298.6889417,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533298.6889713,14,13,35173.0,1883.0,70,7,12.0,2,1
1775533298.6889844,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533298.6890163,13,13,39919.0,1883.0,70,7,12.0,2,1
1775533298.689022,11,14,1883.0,32977.0,70,7,13.0,2,1
1775533298.6890287,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533298.689041,12,13,32977.0,1883.0,68,3,-1.0,2,1
1775533298.6890805,11,16,1883.0,35173.0,70,7,13.0,2,1
1775533298.6890996,14,13,35173.0,1883.0,68,3,-1.0,2,1
1775533298.689126,11,15,1883.0,39919.0,70,7,13.0,2,1
1775533298.689138,13,13,39919.0,1883.0,68,3,-1.0,2,1
1775533299.188794,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533299.2299488,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533300.190207,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533300.1903467,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533300.1903725,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533300.2344923,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533301.190075,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533301.1901617,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533302.191815,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533302.1918998,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533302.1920173,14,13,35173.0,1883.0,986,7,3.0,3,1
1775533302.2359028,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533302.3102927,0,0,0.0,0.0,44,0,-1.0,2,1
1775533302.310988,0,0,0.0,0.0,44,0,-1.0,2,1
1775533303.1939445,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533303.1940875,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533303.194214,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533303.1942413,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533304.19063,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533304.1907108,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533305.1908033,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533305.1908853,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533306.1898048,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533306.1898894,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533306.18996,14,13,35173.0,1883.0,884,7,3.0,3,1
1775533306.1900249,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533306.190102,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533306.190128,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533307.1897595,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533307.1897905,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533308.1913743,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533308.1914372,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533309.1917305,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533309.19178,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533309.1918468,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533309.1918604,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533310.192286,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533310.192372,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533310.192468,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533310.1926894,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533311.1894703,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533311.1896677,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533312.1904323,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533312.1906192,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533312.190709,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533312.1907372,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533313.190404,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533313.1904612,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533314.1907232,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533314.1907928,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533314.1908853,14,13,35173.0,1883.0,986,7,3.0,3,1
1775533314.190914,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533315.1921773,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533315.192222,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533315.1922836,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533315.1922967,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533316.19422,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533316.1942868,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533317.1920023,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533317.1921003,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533318.1898034,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533318.1898887,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533318.1899753,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533318.1900146,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533318.190107,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533318.1901383,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533318.9735613,0,0,0.0,0.0,144,0,-1.0,2,1
1775533318.9769547,0,0,0.0,0.0,152,0,-1.0,2,1
1775533319.119652,0,0,0.0,0.0,152,0,-1.0,2,1
1775533319.1930876,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533319.193143,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533320.1894507,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533320.1896384,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533321.1913931,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533321.191455,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533321.1915932,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533321.191609,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533322.1890075,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533322.1890924,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533322.1892748,14,13,35173.0,1883.0,986,7,3.0,3,1
1775533322.1893272,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533323.189755,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533323.1898143,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533324.189078,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533324.1891465,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533324.1892104,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533324.189254,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533325.1912982,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533325.1913483,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533326.1913548,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533326.191394,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533326.1916573,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533326.1916747,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533327.19186,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533327.1919236,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533327.191995,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533327.1920147,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533328.1903567,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533328.1904109,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533329.1912527,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533329.1913009,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533330.1907003,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533330.1907704,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533330.1908283,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533330.190847,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533330.1908965,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533330.1909137,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533331.1896868,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533331.189751,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533332.1890483,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533332.18912,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533333.1892006,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533333.1892576,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533333.189424,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533333.1895175,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533334.1910715,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533334.1911635,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533334.1912756,14,13,35173.0,1883.0,986,7,3.0,3,1
1775533334.1913123,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533335.1911073,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533335.1911886,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533336.191239,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533336.1913087,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533336.1913912,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533336.1914067,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533337.1899557,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533337.1900177,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533338.1904483,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533338.19058,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533338.1906726,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533338.190686,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533339.1886656,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533339.188736,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533339.188838,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533339.1888735,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533340.1887057,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533340.1887422,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533341.1928043,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533341.192881,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533342.1896875,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533342.189748,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533342.1898136,14,13,35173.0,1883.0,986,7,3.0,3,1
1775533342.1898403,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533342.189904,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533342.1899211,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533343.1892807,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533343.1893432,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533344.1926172,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533344.192666,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533345.19058,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533345.1906445,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533345.1907704,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533345.1908011,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533346.1929014,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533346.1929543,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533346.1930134,14,13,35173.0,1883.0,986,7,3.0,3,1
1775533346.1930275,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533347.1896489,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533347.189727,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533348.1899507,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533348.1900468,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533348.1901784,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533348.190214,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533349.1924517,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533349.192636,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533350.1890423,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533350.1891255,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533350.1892257,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533350.1892495,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533351.192655,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533351.1927342,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533351.1928468,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533351.192875,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533352.1892672,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533352.1893644,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533353.195329,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533353.1954465,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533354.189292,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533354.1893566,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533354.1894355,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533354.1894753,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533354.1896615,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533354.1896954,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533355.1896443,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533355.189706,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533356.18909,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533356.1891615,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533357.1918645,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533357.1919167,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533357.1920252,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533357.1920457,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533358.1894455,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533358.1895683,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533358.189738,14,13,35173.0,1883.0,986,7,3.0,3,1
1775533358.1897683,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533358.6897175,12,13,32977.0,1883.0,70,7,12.0,2,1
1775533358.6897645,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533358.689808,14,13,35173.0,1883.0,70,7,12.0,2,1
1775533358.68988,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533358.689896,11,14,1883.0,32977.0,70,7,13.0,2,1
1775533358.6899257,12,13,32977.0,1883.0,68,3,-1.0,2,1
1775533358.6899707,11,16,1883.0,35173.0,70,7,13.0,2,1
1775533358.6899812,14,13,35173.0,1883.0,68,3,-1.0,2,1
1775533358.690034,13,13,39919.0,1883.0,70,7,12.0,2,1
1775533358.6900592,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533358.6901133,11,15,1883.0,39919.0,70,7,13.0,2,1
1775533358.6901257,13,13,39919.0,1883.0,68,3,-1.0,2,1
1775533359.1892686,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533359.2301345,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533360.191039,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533360.1911452,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533360.1911716,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533360.2360177,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533361.19328,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533361.1933308,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533362.1901028,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533362.1901758,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533362.1902647,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533362.2325497,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533363.1891963,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533363.1892333,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533363.189319,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533363.1893458,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533364.1920395,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533364.1921022,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533365.189162,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533365.1892188,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533366.1914268,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533366.1915393,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533366.1916,14,13,35173.0,1883.0,986,7,3.0,3,1
1775533366.1916184,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533366.1916764,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533366.191693,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533367.1898956,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533367.189932,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533368.1930797,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533368.1933272,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533369.1919253,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533369.191982,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533369.1920407,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533369.1920571,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533370.1910293,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533370.1910725,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533370.191126,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533370.1911418,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533371.1896343,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533371.189705,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533372.1951425,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533372.195218,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533372.19531,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533372.1953323,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533373.1896613,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533373.1897333,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533374.1899328,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533374.1900008,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533374.1900816,14,13,35173.0,1883.0,986,7,3.0,3,1
1775533374.1901,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533375.1926713,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533375.1927257,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533375.1928008,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533375.1928165,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533376.1893165,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533376.1893911,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533377.1930544,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533377.1931388,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533378.1894157,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533378.1895487,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533378.18966,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533378.1896875,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533378.189773,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533378.1897917,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533379.1904347,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533379.190544,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533380.19009,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533380.190132,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533381.047303,0,0,0.0,0.0,144,0,-1.0,2,1
1775533381.0509784,0,0,0.0,0.0,152,0,-1.0,2,1
1775533381.1926153,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533381.1926792,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533381.192782,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533381.1928017,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533381.7369232,0,0,0.0,0.0,152,0,-1.0,2,1
1775533382.1893032,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533382.1895864,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533382.18971,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533382.1897297,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533383.1920943,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533383.192145,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533384.1896815,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533384.1897447,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533384.1898298,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533384.1898527,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533385.189138,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533385.1892333,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533386.1897137,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533386.189797,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533386.1899424,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533386.1899812,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533387.190234,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533387.1902983,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533387.1903737,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533387.1903956,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533388.1924613,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533388.1926446,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533389.1907115,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533389.1907954,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533390.1932805,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533390.1933177,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533390.1933465,14,13,35173.0,1883.0,935,7,3.0,3,1
1775533390.193359,11,16,1883.0,35173.0,68,3,-1.0,2,1
1775533390.193392,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533390.193404,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533391.1927416,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533391.1928244,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533392.1949508,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533392.1950507,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533393.1921124,12,13,32977.0,1883.0,782,7,3.0,0,1
1775533393.1921968,11,14,1883.0,32977.0,68,3,-1.0,2,1
1775533393.1923103,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533393.19235,11,15,1883.0,39919.0,68,3,-1.0,2,1
1775533394.1920965,13,13,39919.0,1883.0,731,7,3.0,1,1
1775533394.19215,11,15,1883.0,39919.0,68,3,-1.0,2,1
