frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags,mqtt.msgtype,mqtt.topic
"1776054857.311174050","192.168.0.120","192.168.0.110","40409","1883","1498","0x0018","3","Movement"
"1776054857.311198675","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054858.305139886","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054858.305163678","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054858.305179803","192.168.0.120","192.168.0.110","40409","1883","926","0x0018","3","Movement"
"1776054858.305187219","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054858.305202761","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054858.305208969","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054859.310171945","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054859.310241820","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054859.310314445","192.168.0.120","192.168.0.110","40409","1883","1888","0x0018","3","Movement"
"1776054859.310343070","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054859.310432862","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054859.310466904","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054860.306330784","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054860.306433159","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054860.306556201","192.168.0.120","192.168.0.110","40409","1883","1342","0x0018","3","Movement"
"1776054860.306584534","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054861.307523005","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054861.307581546","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054861.307638838","192.168.0.120","192.168.0.110","40409","1883","1381","0x0018","3","Movement"
"1776054861.307662505","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054861.307729713","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054861.307749297","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054862.306463264","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054862.306552639","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054862.306682681","192.168.0.120","192.168.0.110","40409","1883","1225","0x0018","3","Movement"
"1776054862.306717348","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054863.312668200","192.168.0.113","192.168.0.110","35227","1883","935","0x0018","3","Temperature"
"1776054863.312735367","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054863.312806908","192.168.0.120","192.168.0.110","40409","1883","1563","0x0018","3","Movement"
"1776054863.312826575","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054863.312924034","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054863.312948742","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054864.306747619","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054864.306831452","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054864.306918786","192.168.0.120","192.168.0.110","40409","1883","1121","0x0018","3","Movement"
"1776054864.306945203","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054864.307062869","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054864.307093619","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054865.309210550","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054865.309281967","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054865.309373550","192.168.0.120","192.168.0.110","40409","1883","1043","0x0018","3","Movement"
"1776054865.309392050","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054866.309460061","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054866.309538519","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054866.309639561","192.168.0.120","192.168.0.110","40409","1883","1264","0x0018","3","Movement"
"1776054866.309666311","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054867.303717772","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054867.303747564","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054867.303769897","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054867.303780022","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054867.303803605","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054867.303813730","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054867.303837814","192.168.0.120","192.168.0.110","40409","1883","939","0x0018","3","Movement"
"1776054867.303847689","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054868.305075909","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054868.305150910","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054868.305252368","192.168.0.120","192.168.0.110","40409","1883","1030","0x0018","3","Movement"
"1776054868.305275243","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054869.310309469","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054869.310612594","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054869.310727053","192.168.0.120","192.168.0.110","40409","1883","978","0x0018","3","Movement"
"1776054869.310754345","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054870.309359645","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054870.309410353","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054870.309458854","192.168.0.120","192.168.0.110","40409","1883","1485","0x0018","3","Movement"
"1776054870.309475312","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054870.309514312","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054870.309529604","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054871.305594192","192.168.0.113","192.168.0.110","35227","1883","935","0x0018","3","Temperature"
"1776054871.305674817","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054871.305752067","192.168.0.120","192.168.0.110","40409","1883","1199","0x0018","3","Movement"
"1776054871.305784651","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054871.305869443","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054871.305898693","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054872.307177747","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054872.307269913","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054872.307385414","192.168.0.120","192.168.0.110","40409","1883","1394","0x0018","3","Movement"
"1776054872.307415789","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054873.303723836","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054873.303775503","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054873.303814586","192.168.0.120","192.168.0.110","40409","1883","1056","0x0018","3","Movement"
"1776054873.303832086","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054873.303871419","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054873.303886919","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054874.308519645","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054874.308610812","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054874.308717270","192.168.0.120","192.168.0.110","40409","1883","1095","0x0018","3","Movement"
"1776054874.308746562","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054875.303749399","192.168.0.113","192.168.0.110","35227","1883","935","0x0018","3","Temperature"
"1776054875.303771815","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054875.303791149","192.168.0.120","192.168.0.110","40409","1883","1225","0x0018","3","Movement"
"1776054875.303801232","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054875.303820649","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054875.303829024","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054876.306894872","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054876.306969956","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054876.307091872","192.168.0.120","192.168.0.110","40409","1883","822","0x0018","3","Movement"
"1776054876.307114622","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054876.307165997","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054876.307182164","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054877.308365093","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054877.308472343","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054877.308643593","192.168.0.120","192.168.0.110","40409","1883","1225","0x0018","3","Movement"
"1776054877.308678885","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054878.308933188","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054878.308982521","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054878.309092813","192.168.0.120","192.168.0.110","40409","1883","1589","0x0018","3","Movement"
"1776054878.309111021","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054879.310516284","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054879.310659867","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054879.310740076","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054879.310825618","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054879.311118451","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054879.311148618","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054879.311222243","192.168.0.120","192.168.0.110","40409","1883","952","0x0018","3","Movement"
"1776054879.311242410","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054880.306436164","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054880.306484706","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054880.306539247","192.168.0.120","192.168.0.110","40409","1883","1875","0x0018","3","Movement"
"1776054880.306553456","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054881.309733596","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054881.309793346","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054881.310115763","192.168.0.120","192.168.0.110","40409","1883","1277","0x0018","3","Movement"
"1776054881.310149513","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054882.306176268","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054882.306261643","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054882.306340268","192.168.0.120","192.168.0.110","40409","1883","1420","0x0018","3","Movement"
"1776054882.306374768","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054882.306458102","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054882.306486852","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054883.308290073","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054883.308401323","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054883.308474907","192.168.0.120","192.168.0.110","40409","1883","978","0x0018","3","Movement"
"1776054883.308502782","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054883.308591324","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054883.308615157","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054884.310542545","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054884.310639920","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054884.310889546","192.168.0.120","192.168.0.110","40409","1883","1134","0x0018","3","Movement"
"1776054884.310927504","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054885.307274426","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054885.307361510","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054885.307553052","192.168.0.120","192.168.0.110","40409","1883","1186","0x0018","3","Movement"
"1776054885.307604677","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054885.307721510","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054885.307753594","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054886.305435351","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054886.305484643","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054886.305534601","192.168.0.120","192.168.0.110","40409","1883","1927","0x0018","3","Movement"
"1776054886.305552934","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054887.304813069","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054887.304862194","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054887.304899152","192.168.0.120","192.168.0.110","40409","1883","1056","0x0018","3","Movement"
"1776054887.304918194","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054887.304957153","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054887.304973403","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054888.307095999","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054888.307158375","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054888.307247000","192.168.0.120","192.168.0.110","40409","1883","1355","0x0018","3","Movement"
"1776054888.307284208","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054888.307361291","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054888.307379916","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054889.309640513","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054889.309732430","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054889.309842680","192.168.0.120","192.168.0.110","40409","1883","939","0x0018","3","Movement"
"1776054889.309865264","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054890.309462357","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054890.309540607","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054890.309623024","192.168.0.120","192.168.0.110","40409","1883","1069","0x0018","3","Movement"
"1776054890.309643482","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054891.306952156","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054891.307089281","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054891.308252324","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054891.308281699","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054891.308349574","192.168.0.113","192.168.0.110","35227","1883","935","0x0018","3","Temperature"
"1776054891.308369074","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054891.308418074","192.168.0.120","192.168.0.110","40409","1883","1095","0x0018","3","Movement"
"1776054891.308435324","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054892.306336249","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054892.306422416","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054892.306540999","192.168.0.120","192.168.0.110","40409","1883","1134","0x0018","3","Movement"
"1776054892.306579624","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054893.306822760","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054893.306896260","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054893.307012885","192.168.0.120","192.168.0.110","40409","1883","952","0x0018","3","Movement"
"1776054893.307103927","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054894.309743650","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054894.309800108","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054894.309848608","192.168.0.120","192.168.0.110","40409","1883","1017","0x0018","3","Movement"
"1776054894.309867275","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054894.309913150","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054894.309930191","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054895.310142952","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054895.310358078","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054895.310453536","192.168.0.120","192.168.0.110","40409","1883","1329","0x0018","3","Movement"
"1776054895.310478244","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054895.310560078","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054895.310581245","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054896.306263332","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054896.306341957","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054896.306435499","192.168.0.120","192.168.0.110","40409","1883","1290","0x0018","3","Movement"
"1776054896.306461833","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054897.306432468","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054897.306514552","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054897.306599260","192.168.0.120","192.168.0.110","40409","1883","1303","0x0018","3","Movement"
"1776054897.306634843","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054897.306732010","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054897.306754094","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054898.306444270","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054898.306474854","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054898.306507604","192.168.0.120","192.168.0.110","40409","1883","1407","0x0018","3","Movement"
"1776054898.306517604","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054899.305169112","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054899.305200904","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054899.305228862","192.168.0.120","192.168.0.110","40409","1883","1290","0x0018","3","Movement"
"1776054899.305240862","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054899.305271112","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054899.305281904","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054900.303837246","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054900.303871579","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054900.303895954","192.168.0.120","192.168.0.110","40409","1883","1394","0x0018","3","Movement"
"1776054900.303908496","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054900.303936663","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054900.303947663","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054901.305184050","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054901.305270842","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054901.305367967","192.168.0.120","192.168.0.110","40409","1883","835","0x0018","3","Movement"
"1776054901.305391592","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054902.305792436","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054902.305825978","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054902.305858603","192.168.0.120","192.168.0.110","40409","1883","1160","0x0018","3","Movement"
"1776054902.305868770","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054903.303807402","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054903.303851402","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054903.303886902","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054903.303903444","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054903.303929736","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054903.303936028","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054903.303950611","192.168.0.120","192.168.0.110","40409","1883","1563","0x0018","3","Movement"
"1776054903.303956986","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054904.303605329","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054904.303627788","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054904.303647913","192.168.0.120","192.168.0.110","40409","1883","1303","0x0018","3","Movement"
"1776054904.303655413","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054905.309572973","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054905.309665015","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054905.309797973","192.168.0.120","192.168.0.110","40409","1883","796","0x0018","3","Movement"
"1776054905.309834265","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054906.304326518","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054906.304346976","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054906.304361643","192.168.0.120","192.168.0.110","40409","1883","1355","0x0018","3","Movement"
"1776054906.304368643","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054906.304383643","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054906.304389684","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054907.303743069","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054907.303775194","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054907.303799777","192.168.0.120","192.168.0.110","40409","1883","1108","0x0018","3","Movement"
"1776054907.303811736","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054907.303841486","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054907.303852403","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054908.304519914","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054908.304541747","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054908.304566914","192.168.0.120","192.168.0.110","40409","1883","913","0x0018","3","Movement"
"1776054908.304574372","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054909.304793550","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054909.304823841","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054909.304847300","192.168.0.120","192.168.0.110","40409","1883","1290","0x0018","3","Movement"
"1776054909.304859008","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054909.304887466","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054909.304898216","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054910.304669727","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054910.304690977","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054910.304714227","192.168.0.120","192.168.0.110","40409","1883","978","0x0018","3","Movement"
"1776054910.304720810","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054911.308485326","192.168.0.113","192.168.0.110","35227","1883","935","0x0018","3","Temperature"
"1776054911.308518034","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054911.308544992","192.168.0.120","192.168.0.110","40409","1883","2005","0x0018","3","Movement"
"1776054911.308557951","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054911.308585409","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054911.308596951","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054912.303785705","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054912.303806121","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054912.303820080","192.168.0.120","192.168.0.110","40409","1883","1602","0x0018","3","Movement"
"1776054912.303826788","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054912.303841955","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054912.303848121","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054913.304509508","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054913.304535466","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054913.304561674","192.168.0.120","192.168.0.110","40409","1883","1602","0x0018","3","Movement"
"1776054913.304569133","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054914.306610146","192.168.0.111","192.168.0.110","44505","1883","70","0x0018","12",
"1776054914.306690396","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054914.306765313","192.168.0.112","192.168.0.110","42981","1883","733","0x0018","12","Movement"
"1776054914.306794396","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054914.306846855","192.168.0.110","192.168.0.111","1883","44505","70","0x0018","13",
"1776054914.306879188","192.168.0.113","192.168.0.110","35227","1883","70","0x0018","12",
"1776054914.306883188","192.168.0.111","192.168.0.110","44505","1883","68","0x0010",,
"1776054914.306903938","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054914.306959938","192.168.0.110","192.168.0.112","1883","42981","70","0x0018","13",
"1776054914.306977730","192.168.0.112","192.168.0.110","42981","1883","68","0x0010",,
"1776054914.307061980","192.168.0.120","192.168.0.110","40409","1883","1136","0x0018","12","Movement"
"1776054914.307084147","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054914.307086272","192.168.0.110","192.168.0.113","1883","35227","70","0x0018","13",
"1776054914.307101938","192.168.0.113","192.168.0.110","35227","1883","68","0x0010",,
"1776054914.307180897","192.168.0.110","192.168.0.120","1883","40409","70","0x0018","13",
"1776054914.307211230","192.168.0.120","192.168.0.110","40409","1883","68","0x0010",,
"1776054915.303808152","192.168.0.111","192.168.0.110","44505","1883","782","0x0018","3","Fan Speed"
"1776054915.304142945","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054915.304163736","192.168.0.113","192.168.0.110","35227","1883","986","0x0018","3","Temperature"
"1776054915.304179903","192.168.0.120","192.168.0.110","40409","1883","848","0x0018","3","Movement"
"1776054915.345645627","192.168.0.110","192.168.0.111","1883","44505","68","0x0010",,
"1776054915.345664044","192.168.0.110","192.168.0.120","1883","40409","68","0x0010",,
"1776054915.345671002","192.168.0.110","192.168.0.113","1883","35227","68","0x0010",,
"1776054915.345676085","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
"1776054916.306982209","192.168.0.112","192.168.0.110","42981","1883","731","0x0018","3","Movement"
"1776054916.307119084","192.168.0.110","192.168.0.112","1883","42981","68","0x0010",,
