frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags,mqtt.msgtype,mqtt.topic
"1775524627.702957542","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524627.703018584","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524628.706587246","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524628.706674704","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524628.706783663","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775524628.706813038","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775524629.706087364","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775524629.706154156","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775524629.706237698","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524629.706256448","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524630.703144815","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524630.703223982","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524631.703524062","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524631.703607728","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524632.703039100","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775524632.703080600","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775524632.703122433","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775524632.703135767","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775524632.703181392","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524632.703192850","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524633.703453348","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524633.703526890","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524634.704827765","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524634.705087974","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524635.704807891","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775524635.705013516","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775524635.705143933","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524635.705178433","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524636.706626769","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524636.706727519","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524636.706846394","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775524636.706994227","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775524637.705487979","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524637.705556937","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524638.615124831",,,,,"144",,,
"1775524638.619273501",,,,,"152",,,
"1775524638.677515753",,,,,"152",,,
"1775524638.706053399","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775524638.706115525","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775524638.706202025","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524638.706225275","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524639.706791696","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524639.706991447","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524640.707342536","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524640.707424619","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524640.707522953","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775524640.707555411","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775524641.706624334","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775524641.706688709","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775524641.706815292","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524641.707224751","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524642.705622341","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524642.705665258","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524643.705222433","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524643.705277517","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524644.703710067","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775524644.703784359","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775524644.704255484","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775524644.704295943","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775524644.704402693","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524644.704431401","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524645.706207622","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524645.706320330","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524646.706218676","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524646.706283676","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524647.702416478","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775524647.702477770","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775524647.702558270","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524647.702575228","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524648.705997828","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524648.706072037","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524648.706620995","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775524648.706652495","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775524649.706302136","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524649.706381344","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524650.704668443","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775524650.704807776","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775524650.705185485","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775524650.705224901","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775524651.324499585","192.168.64.3","185.125.190.57",,,"92",,,
"1775524651.451431057",,,,,"44",,,
"1775524651.451455557",,,,,"44",,,
"1775524651.451433057","185.125.190.57","192.168.64.3",,,"92",,,
"1775532214.094763652",,,,,"205",,,
"1775532214.094835444","192.168.64.3","224.0.0.251",,,"185",,,
"1775532214.094897944","127.0.0.1","224.0.0.251",,,"185",,,
"1775532214.188918192","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532214.188942942","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532214.188968400","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775532214.188977942","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532214.189007275","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532214.189014317","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532214.240751343","127.0.0.1","127.0.0.53",,,"86",,,
"1775532214.240795635","127.0.0.1","127.0.0.53",,,"86",,,
"1775532214.240881343","192.168.64.3","192.168.64.1",,,"86",,,
"1775532214.240953426","192.168.64.3","192.168.64.1",,,"86",,,
"1775532214.285686902","192.168.64.1","192.168.64.3",,,"153",,,
"1775532214.285688068","192.168.64.1","192.168.64.3",,,"165",,,
"1775532214.285893277","127.0.0.53","127.0.0.1",,,"153",,,
"1775532214.285991902","127.0.0.53","127.0.0.1",,,"165",,,
"1775532214.286333777","192.168.64.3","146.75.106.49","48940","443","76","0x0002",,
"1775532214.306157637","146.75.106.49","192.168.64.3","443","48940","76","0x0012",,
"1775532214.306187553","192.168.64.3","146.75.106.49","48940","443","68","0x0010",,
"1775532214.334361090","192.168.64.3","146.75.106.49","48940","443","466","0x0018",,
"1775532214.353502199","146.75.106.49","192.168.64.3","443","48940","68","0x0010",,
"1775532214.358168621","146.75.106.49","192.168.64.3","443","48940","2956","0x0018",,
"1775532214.358169621","146.75.106.49","192.168.64.3","443","48940","1912","0x0018",,
"1775532214.358193496","192.168.64.3","146.75.106.49","48940","443","68","0x0010",,
"1775532214.358207788","192.168.64.3","146.75.106.49","48940","443","68","0x0010",,
"1775532214.358783289","192.168.64.3","146.75.106.49","48940","443","110","0x0018",,
"1775532214.358795039","192.168.64.3","146.75.106.49","48940","443","111","0x0018",,
"1775532214.378509023","146.75.106.49","192.168.64.3","443","48940","68","0x0010",,
"1775532214.378510190","146.75.106.49","192.168.64.3","443","48940","68","0x0010",,
"1775532214.378511273","146.75.106.49","192.168.64.3","443","48940","111","0x0018",,
"1775532214.380647359","192.168.64.3","146.75.106.49","48940","443","153","0x0018",,
"1775532214.380743776","192.168.64.3","146.75.106.49","48940","443","208","0x0018",,
"1775532214.399299092","146.75.106.49","192.168.64.3","443","48940","68","0x0010",,
"1775532214.399300050","146.75.106.49","192.168.64.3","443","48940","132","0x0018",,
"1775532214.399300925","146.75.106.49","192.168.64.3","443","48940","68","0x0010",,
"1775532214.399417175","192.168.64.3","146.75.106.49","48940","443","98","0x0018",,
"1775532214.401749887","146.75.106.49","192.168.64.3","443","48940","2956","0x0018",,
"1775532214.401750887","146.75.106.49","192.168.64.3","443","48940","2956","0x0018",,
"1775532214.401751845","146.75.106.49","192.168.64.3","443","48940","2956","0x0018",,
"1775532214.401799762","192.168.64.3","146.75.106.49","48940","443","68","0x0010",,
"1775532214.402417262","146.75.106.49","192.168.64.3","443","48940","2956","0x0018",,
"1775532214.402454804","192.168.64.3","146.75.106.49","48940","443","68","0x0010",,
"1775532214.404148265","146.75.106.49","192.168.64.3","443","48940","2956","0x0018",,
"1775532214.404184348","192.168.64.3","146.75.106.49","48940","443","68","0x0010",,
"1775532214.406664643","146.75.106.49","192.168.64.3","443","48940","1504","0x0018",,
"1775532214.407288811","192.168.64.3","146.75.106.49","48940","443","91","0x0018",,
"1775532214.407919186","192.168.64.3","146.75.106.49","48940","443","68","0x0011",,
"1775532214.418148616","146.75.106.49","192.168.64.3","443","48940","68","0x0010",,
"1775532214.425612209","146.75.106.49","192.168.64.3","443","48940","68","0x0010",,
"1775532214.426616711","146.75.106.49","192.168.64.3","443","48940","68","0x0010",,
"1775532214.426617711","146.75.106.49","192.168.64.3","443","48940","91","0x0018",,
"1775532214.426618669","146.75.106.49","192.168.64.3","443","48940","68","0x0011",,
"1775532214.426671211","192.168.64.3","146.75.106.49","48940","443","56","0x0004",,
"1775532214.426695794","192.168.64.3","146.75.106.49","48940","443","56","0x0004",,
"1775532215.192304795","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532215.192390670","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532216.188449139","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532216.188568389","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532217.191866825","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532217.191931034","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532217.192072242","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532217.192096867","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532218.194078636","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532218.194172136","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532218.194379428","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775532218.194416761","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532218.692269870","192.168.0.111","192.168.0.110","32977","1883","70","0x0018","12",
"1775532218.692385787","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532218.692459454","192.168.0.113","192.168.0.110","35173","1883","70","0x0018","12",
"1775532218.692605621","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532218.692711079","192.168.0.112","192.168.0.110","39919","1883","70","0x0018","12",
"1775532218.692738162","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532218.692748079","192.168.0.110","192.168.0.111","1883","32977","70","0x0018","13",
"1775532218.692784162","192.168.0.111","192.168.0.110","32977","1883","68","0x0010",,
"1775532218.692841913","192.168.0.110","192.168.0.113","1883","35173","70","0x0018","13",
"1775532218.692866121","192.168.0.113","192.168.0.110","35173","1883","68","0x0010",,
"1775532218.692939496","192.168.0.110","192.168.0.112","1883","39919","70","0x0018","13",
"1775532218.692979079","192.168.0.112","192.168.0.110","39919","1883","68","0x0010",,
"1775532219.193432317","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532219.234784704","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532220.193244624","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532220.193369291","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532220.193400124","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532220.233604552","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532221.190687761","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532221.190773844","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532222.193455780","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532222.193613405","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532222.193888656","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775532222.236431795","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532223.190919167","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532223.190982084","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532223.191058751","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532223.191076959","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532224.193076269","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532224.193129186","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532225.192072325","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532225.192157075","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532226.189744087","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532226.189810796","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532226.189866213","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775532226.189885879","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532226.189943671","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532226.189960754","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532227.190845271","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532227.190927188","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532228.193286915","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532228.193354081","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532229.189987259","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532229.190041884","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532229.190103009","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532229.190120301","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532230.193264446","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532230.193329362","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532230.193412946","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775532230.193438071","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532231.193152086","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532231.193230753","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532232.192129309","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532232.192219767","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532232.192309475","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532232.192328517","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532233.191445490","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532233.191475032","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532234.192338548","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532234.192407923","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532234.192723549","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775532234.192757340","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532235.190663853","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532235.190695978","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532235.190732478","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532235.190743770","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532236.192172121","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532236.192229912","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532237.191226885","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532237.191304468","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532238.192958653","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532238.193006486","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532238.193041028","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775532238.193056028","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532238.193091028","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532238.193103820","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532239.190003248","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532239.190123873","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532240.193251434","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532240.193311809","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532241.192459240","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532241.192589949","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532241.192680407","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532241.192707741","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532242.188930876","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532242.189007876","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532242.189107751","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775532242.189127501","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532243.191732312","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532243.191791062","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532244.193754664","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532244.193829205","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532244.193918622","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532244.193947039","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532245.191111092","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532245.191169509","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532246.059998978","192.168.64.3","185.125.190.57",,,"92",,,
"1775532246.190146232","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532246.190221315","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532246.190311523","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775532246.190332982","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532246.192925235","185.125.190.57","192.168.64.3",,,"92",,,
"1775532247.192923438","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532247.192991090","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532247.193056826","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532247.193080612","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532248.192368367","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532248.192444476","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532249.190996941","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532249.191108669","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532250.189225544","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532250.189264704","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532250.189298906","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775532250.189313237","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532250.189352522","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532250.189372935","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532251.190706757","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532251.190751833","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532252.194434235","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532252.194664657","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532253.189056265","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532253.189109091","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532253.189161333","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532253.189175415","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532254.190448985","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532254.190540764","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532254.190584383","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775532254.190597464","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532255.191887880","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532255.191951122","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532256.189754937","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532256.189830386","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532256.189924708","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532256.189943581","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532257.191156764","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532257.191220049","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532258.191313815","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532258.191394598","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532258.191596451","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775532258.191627865","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532259.191859954","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532259.192083890","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532259.192392651","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532259.192436772","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532260.189552097","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532260.189623924","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532261.191849139","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532261.191880220","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532262.192242463","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532262.192343413","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532262.192656221","192.168.0.113","192.168.0.110","35173","1883","986","0x0018","3","Temperature"
"1775532262.192700884","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532262.192840122","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532262.192872495","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532263.187904708","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532263.187943747","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532264.188341807","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532264.188361639","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532265.188912564","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532265.188972435","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532265.189060637","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532265.189081802","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532266.189808719","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532266.189872673","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532266.189967750","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
"1775532266.189994665","192.168.0.110","192.168.0.113","1883","35173","68","0x0010",,
"1775532267.193477391","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532267.193673088","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532268.190033529","192.168.0.111","192.168.0.110","32977","1883","782","0x0018","3","Fan Speed"
"1775532268.190773238","192.168.0.110","192.168.0.111","1883","32977","68","0x0010",,
"1775532268.190996976","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532268.191024058","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532269.188953945","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532269.188991027","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532270.193807285","192.168.0.112","192.168.0.110","39919","1883","731","0x0018","3","Movement"
"1775532270.193843950","192.168.0.110","192.168.0.112","1883","39919","68","0x0010",,
"1775532270.193885157","192.168.0.113","192.168.0.110","35173","1883","935","0x0018","3","Temperature"
